116,349c8d889a48d46a57daa5e755c0c5f7,0,"Strategic Conflict Resolution (Stratway)","Stratway modifies a four-dimensional (latitude, longitude, altitude, and time) flight plan to ensure a conflict-free trajectory. This type of resolution is strategic in that it resolves conflicts over long time horizons, perhaps over several hours.","https://software.nasa.gov/software/lar-17876-1","None","larc-sra@mail.nasa.gov"
117,5d9d6ba4362bf360373a1100ba538d97,0,"Computational Fluids Laboratory 3-Dimensional (CFL3D)","CFL3D is a structured-grid, cell-centered, upwind-biased, Reynolds-averaged Navier-Stokes (RANS) code. It can be run in parallel on multiple grid zones with point-matched, patched, overset, or embedded connectivities. Both multigrid and mesh sequencing are available in time-accurate or steady-state modes. ","https://github.com/nasa/CFL3D","None","c.l.rumsey@nasa.gov"
118,36995b7cf483a531074cdb96514bd7cc,0,"Fortran Unit Testing Framework (fUnit v1.0)","The fUnit software provides a framework for unit-testing Fortran 90, 95, and 2003 code.","https://sourceforge.net/projects/fortranxunit/","None","larc-sra@mail.nasa.gov"
119,a0e544d766ece2a044b37ba75fce33d6,0,"ROBUS-2 Fault-Tolerant Broadcast Communication System for Modular Avionics","ROBUS-2 is a time-division, multiple-access broadcast communication system that uses a time-indexed communication schedule for medium-access control. The technology provides guaranteed fault-tolerant services that include: message broadcast (Byzantine Agreement), dynamic communication schedule update, time reference (clock synchronization), and distributed diagnosis (group membership).","https://ti.arc.nasa.gov/opensource/projects/robus-2/","None","larc-sra@mail.nasa.gov"
120,390a05c577ba4f8fe01b8147dd3bd422,0,"Tolerance Domain Specific Language","This sensitivity task employs the Monte Carlo method. Thousands of simulations are run with randomly varied input parameters, and then statistical correlations are computed to determine the sensitivity of output parameters to each input parameter.","https://github.com/kleb/nasarb/blob/master/uq4sim","None","larc-sra@mail.nasa.gov"
121,e7bbf4caa3ac018ecb521bf96df237b4,0,"Java Program to Promote an Open-Source E Standard for Mass Properties Engineering","This open-source Java software helps develop electronic standards (E-Standards) for mass properties engineering. An E-Standard is a highly descriptive dataset that includes standardizing functions for data manipulation, interrogation, and formatting. With this tool, any number of users can interface with the proposed E-Standard datasets and still seamlessly utilize their own software methods.","https://ti.arc.nasa.gov/opensource/projects/e-standards-mass-properties-engineering/","None","larc-sra@mail.nasa.gov"
122,6d111fe96e8a9a3615657393186d97e1,0,"FilePlottingTools","This Excel plugin written in VB.net allows rapid post-processing of thermal analysis data from text files or from SINDA-formatted SAV files. The software can be adapted to other data formats as well.","https://fileplottingtools.larc.nasa.gov/","None","larc-sra@mail.nasa.gov"
123,fd723b3e3da0ce74e5ded842d8ebc5f3,0,"Flight Dynamics Simulation of a Generic Transport Model","This software is a flight dynamics simulation of a transport aircraft. It implements general rigid body equations of motion for the vehicle dynamics and draws aerodynamic forces from a standard coefficient expansion implemented as table lookups. Dynamics of actuator servos and bandwidth of sensors are also included. The simulation is coded in Simulink, a model-based environment using a commercial simulation package from Mathworks, Inc. The software is not stand-alone; it must be run from inside this commercial environment, making use of numerical libraries for basic operations as well as the overall time-stepping and numerical integration routines.","https://github.com/nasa/GTM_DesignSim/","None","larc-sra@mail.nasa.gov"
124,6b9c2ba6e85eb6a1a4a88b509337742d,0,"Surface Aquatic Vegetation Detection Tool (SAVDT)","This toolbox generates shapefiles from the most recently acquired Landsat 8, Landsat 8 Surface Reflectance, and Sentinel-2 imagery over the Winam Gulf in Kenya depicting locations where water hyacinth in most likely present.","https://github.com/NASA-DEVELOP/SAVDT","None","larc-sra@mail.nasa.gov"
125,8ad95d7af6f15d71818faca5870ac356,0,"Modified Snowmelt Runoff Model For Forecasting Water Availability in Chile","Modified Snowmelt Runoff Model for Forecasting Water Availability in Chile (M-SRM) models daily stream flow of snowmelt runoff as a function of temperature, elevation, snow-covered area, precipitation rate, and experimentally determined coefficients. Using MODIS and TRMM data, the software provides tools for synthesizing daily fractional snow cover and daily precipitation measurements. M-SRM provides daily stream flow estimates for three months beyond the start of the growing season.","https://github.com/NASA-DEVELOP/M-SRM","None","larc-sra@mail.nasa.gov"
126,21445ff138f5f51c445292ffcf8499e1,0,"Tool for Analysis of Surface Cracks (TASC)","Created using the commercial math analysis software MATLAB, TASC enables the easy computation of nonlinear J-integral solutions for surface-cracked plates in tension by accessing and interpolating between the 600 nonlinear surface crack solutions documented in NASA/TP-2011-217480. The only required inputs to the program are the surface crack dimensions, plate cross-section dimensions, and material properties. TASC provides a convenient and easy-to-use interface for the solution set that allows a novice user to obtain a fast and reliable fracture toughness solution. ","https://sourceforge.net/projects/tascnasa/","None","msfc-sra-team@mail.nasa.gov"
127,de0a8e0a6cfc774dda7e7fc95a65e256,0,"libSPRITE","A set of libraries used in the development of software applications.  libSPRITE was specifically designed for real-time systems that operate on a single computational node (but may be multi-core) to systematically address common coding errors, provide for multi-threaded programming to produce the exact same results regardless of the number of cores on the host compute node, and offer support for in-operation reconfigurability (parameter and control flow modifications). Components include engineering unit encoders, math functions, a task scheduler built on top of pthreads, a publish/subscribe data distribution system, and a Lua scripting language interface.","https://github.com/nasa/libSPRITE/","None","msfc-sra-team@mail.nasa.gov"
128,81adcfae532522261eb8e9593cabe99f,0,"Adverse Condition & Critical Event Prediction Toolbox (ACCEPT)","ACCEPT is an open source machine learning code for model development to support both regression and detection modules, including fidelity analysis.","https://c3.nasa.gov/dashlink/static/media/algorithm/ACCEPT_osrelease_1.6.tar.gz","None","rodney.martin@nasa.gov"
129,4aa8a730eea919842220e8bfe9d02a82,0,"Advanced Diagnostics and Prognostics Testbed (ADAPT)","The IVHM Project in the Aviation Safety Program has funded research in electrical power system (EPS) health management. This problem domain contains both discrete and continuous behavior, and thus is directly relevant for the hybrid diagnostic tool HyDE. In FY2007 work was performed to expand the HyDE diagnosis model of the ADAPT system. The work completed resulted in a HyDE model with the capability to diagnose five times the number of ADAPT components than was previously tested. The expanded diagnosis model passed a corresponding set of new ADAPT fault injection scenario tests with no incorrect faults reported. The time required for the HyDE diagnostic system to isolate the fault varied widely between tests; this variance was reduced by tuning of the HyDE input parameters. These results and other diagnostic design tradeoffs are discussed. Finally, possible future improvements for both the HyDE diagnostic model and HyDE itself are presented.","https://dashlink.arc.nasa.gov/static/dashlink/media/dataset/Exp_BN.tar.gz","None","jason.duley@nasa.gov"
130,bc7aaa790c8c48595b6034b6a80beae8,0,"NASA WorldWind Research: AgroSphere","An educational web application that visualizes the effects of climate change on agriculture using a large collection of global agriculture and weather station data.","https://github.com/NASAWorldWindResearch/AgroSphere","None","patrick.hogan@nasa.gov"
131,8ac7603159e5bd5f133f78f54e14a8a8,0,"NASA WorldWind Research: CitySmart","Open framework for urban infrastructure management","https://github.com/NASAWorldWindResearch/CitySmart","None","patrick.hogan@nasa.gov"
132,6fc3ac1f37806e4ece6e19814e648d25,0,"NASA WorldWind Research: WxOps-WorldWind","WorldWind Earth application visualizes weather data and performs animation by extending the NASA WorldWind JAVA Client","https://github.com/NASAWorldWindResearch/WxOps-WorldWind","None","patrick.hogan@nasa.gov"
133,9694d8bce4121a19070f0e08a2e9a904,0,"Common-Metadata-Repository","The Common Metadata Repository (CMR) is an earth science metadata repository for NASA EOSDIS data. The CMR Search API provides access to this metadata.","https://github.com/nasa/Common-Metadata-Repository","None","christopher.d.durbin@nasa.gov"
134,f6d1f2166370e34bb9d2b4e8e8911bb4,0,"georef_geocamutilweb","geocamUtilWeb is a set of utilities used by Django web apps in the GeoCam Share app collection.","https://github.com/nasa/georef_geocamutilweb","None","tamar.e.cohen@nasa.gov"
135,873f49a7cc3fd020b0976bccbc7b9a7a,0,"georef","georef repository","https://github.com/nasa/georef","None","tamar.e.cohen@nasa.gov"
136,5915367275800be1f15b8f83cbc32c0b,0,"georef_deploy","georef_deploy repository","https://github.com/nasa/georef_deploy","None","tamar.e.cohen@nasa.gov"
137,74d0ca3e3f4ae8a44eccb1a9c4b1be45,0,"georef_geocamtiepoint","georef_geocamtiepoint repository","https://github.com/nasa/georef_geocamtiepoint","None","tamar.e.cohen@nasa.gov"
138,2a3cff93523cbf0dc67c568ad85c692d,0,"georef_imageregistration","The Image Registration module is intended to help automate the process of registering images to the correct location on the ground. It consists of two main components: A - Fetching RGB satellite imagery of Earth to use for comparison. B - Searching for the correct image registration parameters.","https://github.com/nasa/georef_imageregistration","None","tamar.e.cohen@nasa.gov"
139,3fa1518e28a8e65f0d7a29af4007f198,0,"Open Mission Control Demo (OpenMCT)","An interactive demo of the Open MCT mission control software","https://github.com/nasa/openmct-demo","None","peter.l.richards@nasa.gov"
140,da9447a6ac7151cd7400cd12cc4a5173,0,"cmr-opensearch","CMR-OpenSearch is a web application developed by NASA EOSDIS to enable data discovery, search, and access across the CMR Earth Science data holdings via the OpenSearch standard. ","https://github.com/nasa/cmr-opensearch","None","calin.duma@nasa.gov"
141,d45c56b23c93628dffb39fb3e1e65aec,0,"cmr-csw","CMR-CSW is a web application developed by NASA EOSDIS to enable data discovery, search, and access across the CMR Earth Science data holdings via the OpenGIS Catalogue Service for the Web (CSW) standard.","https://github.com/nasa/cmr-csw","None","calin.duma@nasa.gov"
142,a3d3d50b872ef6ced3e76c57b09862f7,0,"Open Mission Control Tutorial (OpenMCT)","A tutorial for OpenMCT that guides you through integrating historical and realtime telemetry.","https://github.com/nasa/openmct-tutorial","None","peter.l.richards@nasa.gov"
143,b479eb0ac8970b4a85dc883b4f5cf394,0,"kepler-pipeline","Kepler Science Data Processing Pipeline","https://github.com/nasa/kepler-pipeline","None","bill.wohler@nasa.gov"
144,400ba6eccd2fd9774f15b853118fb86b,0,"meshNetwork","The Mesh Network Communication System is a peer-to-peer communication network architecture that enables communication between network nodes of various types. The initial primary goal of the system was to enable communication between small formations of cubesats or other small satellites, but the basic mesh architecture is applicable to data exchange between network assets of any type. The system has been flight tested on formations of small unmanned aerial systems (sUAS) and shown to provide low latency data throughput for dynamic flight environments.","https://github.com/nasa/meshNetwork","None","christopher.m.becker@nasa.gov"
145,8f19914b80556b82a17d81d3e5897773,0,"cFE","The Core Flight Executive (cFE) provides software bus, time, event, executive, table, and file services, and it defines the application programming interface (API) for each set function. Applications subscribe to cFE services at runtime, making system modifications easy. Facilitating rapid prototyping, new applications can be compiled, linked, loaded, and started without requiring the entire system to be rebuilt.","https://github.com/nasa/cFE","None","james.marshall-1@nasa.gov"
146,d993f9d2cc413c256486867c0189b8e3,0,"pvslib","NASA PVS Library of Formal Developments","https://github.com/nasa/pvslib","None","cesar.a.munoz@nasa.gov"
147,b33c6e0a8f5afe7889172e22e0fd46ff,0,"fprime","Fprime flight software framework","https://github.com/nasa/fprime","None","timothy.canham@jpl.nasa.gov"
148,cad5e878fefaee69506da584b53b746e,0,"knife","The knife library calculates the boolean subtraction of arbitrary watertight triangular polyhedra. The result of this subtraction is also watertight triangular polyhedra. The triangular faces of the resultant polyhedra are created with a Delaunay triangle mesher. These polyhedra are suitable for performing cut cell partial differential equation solutions (i.e., computational fluid flow simulations). ","https://github.com/nasa/knife","None","MikePark.rb@GMail.com"
149,aa2084edf1b59ec15a1fbe8008e47e7c,0,"edsc-echoforms","A jQuery plugin implementing the ECHO Forms specification.","https://github.com/nasa/edsc-echoforms","None","patrick.m.quinn@nasa.gov"
150,f68b2dcc93ff766e2ac82513e9615fc6,0,"cfs_lib","cfs_lib repository","https://github.com/nasa/cfs_lib","None","james.marshall-1@nasa.gov"
151,a9c70b66e5257dab9df75b77f1eb28d6,0,"SCH","NASA core Flight System Scheduler Application","https://github.com/nasa/SCH","None","james.marshall-1@nasa.gov"
152,3ae786a4f1a3765c86dc09f1b34fb25a,0,"SBN","The Software Bus Network application (SBN) is a core Flight System (cFS) application that is a plug in to the Core Flight Executive (cFE) component of the cFS.","https://github.com/nasa/SBN","None","james.marshall-1@nasa.gov"
153,6b817ed6a3fe41a63fd0daa390ab6819,0,"SC","NASA core Flight System Stored Command Application","https://github.com/nasa/SC","None","james.marshall-1@nasa.gov"
154,0be9c516a694adaafc5e120708fd1e6d,0,"MD","NASA core Flight System Memory Dwell Application","https://github.com/nasa/MD","None","james.marshall-1@nasa.gov"
155,3f85f4c9c990bc429996fc6e3d1d973a,0,"HK","NASA core Flight System Housekeeping Application","https://github.com/nasa/HK","None","james.marshall-1@nasa.gov"
156,1509bd7f8339b65bf898520e0ea1f459,0,"HS","NASA core Flight System Health Safety","https://github.com/nasa/HS","None","james.marshall-1@nasa.gov"
157,a15d47130726d713943c893a0bc5e67e,0,"LC","NASA core Flight System Limit Checker Application","https://github.com/nasa/LC","None","james.marshall-1@nasa.gov"
158,7bf9c20dd747249a95783c8fa8a43f69,0,"DS","NASA core Flight System Data Storage Application","https://github.com/nasa/DS","None","james.marshall-1@nasa.gov"
159,99257f8604d19e9f441100e4caf93fe2,0,"CS","NASA core Flight System Checksum Application","https://github.com/nasa/CS","None","james.marshall-1@nasa.gov"
160,c72207308a3642ed6fa580cfd6feb0c4,0,"CF","NASA core Flight System File Transfer Application","https://github.com/nasa/CF","None","james.marshall-1@nasa.gov"
161,5bc4d83eb3bb0c652c1fcc6409b8f7e8,0,"refine","refine repository","https://github.com/nasa/refine","None","c.l.rumsey@nasa.gov"
162,c9b1b9f37b5d7f3193361df3e83efab8,0,"FM","NASA core Flight System File Manager Application","https://github.com/nasa/FM","None","james.marshall-1@nasa.gov"
163,8e501625876759113a9f1cbb48765647,0,"edsc-timeline","A jQuery plugin implementing a timeline view of data, allowing time range selection as well as keyboard and touch interaction For a basic usage example and a testbed for changes.","https://github.com/nasa/edsc-timeline","None","patrick.m.quinn@nasa.gov"
164,62b6156faa44d8e1ab1a8b8c1b720fe1,0,"General Mission Analysis Tool (GMAT) v.R2017a","The General Mission Analysis Tool (GMAT) is the worlds only enterprise, multi-mission, open source software system for space mission design, optimization, and navigation. The system supports missions in flight regimes ranging from low Earth orbit to lunar, libration point, and deep space missions. GMAT is developed by a team of NASA, private industry, public, and private contributors and is used for real-world mission support, engineering studies, as a tool for education, and public engagement.

GMAT contains models of real world objects such as spacecraft and thrusters, and analysis "objects" such as propagators, plots, and reports. These objects are used in a mission sequence in which the user employs commands supported by the system to model mission events and perform estimation.

For a complete list of new features, compatibility changes, and bug fixes, see the Release Notes.  Below are just some of the new capabilities contained in this release. 
Production quality orbit determination (Operational Certification expected in November, 2016)
Code 500 ephemeris propagator
STK ephemeris file output
Write command to save GMAT configurations during execution
Include macro to load GMAT configurations from external sources during execution
Many new built in math functions and parameters
130 pages of new user documentation
","https://sourceforge.net/projects/gmat/files/GMAT/GMAT-R2016a/","None","steven.p.hughes@nasa.gov"
165,77c1b83744d2159fb026644b6b58d4b3,0,"RtRetrievalFrameworkDoc","This software retrieves a set of atmospheric/surface/instrument parameters from a simultaneous fit to spectra from multiple absorption bands. The software uses an iterative, non-linear retrieval technique (optimal estimation). After the retrieval process has converged, the software performs an error analysis. The products of the software include all quantities needed to understand the information content of the measurement, its uncertainty, and its dependence on interfering atmospheric properties. Spectra from ground-based or space-based measurement with arbitrary observation geometry can be analyzed. The retrieved parameters can be chosen from a large set of atmospheric (e.g., volume mixing ratio of gases or aerosol optical depth), surface (e.g., Lambertian reflection), and instrument (e.g., spectral shift or instrument line shape parameters) parameters. The software uses an accurate, state-of-the-art, multiple-scattering radiative transfer code combined with an efficient polarization approximation to simulate measured spectra. The software enables fast and highly accurate simulations of broad spectral ranges by an optional parallelization of the frequency processing in the radiative transfer model. The framework was written with flexibility in mind. New algorithms and instruments are added by creating additional classes that implement the defined interfaces. Bindings are available for both Python and Lua.","https://github.com/nasa/RtRetrievalFrameworkDoc","None","james.mcduffie@jpl.nasa.gov"
166,028351db9ea4b31af30dfba99f5c1128,0,"APOD API","Astronomy Picture of the Day API service. A microservice written in Python which may be run on Google App Engine with the Flask micro framework.","https://github.com/nasa/apod-api","https://github.com/nasa/apod-api","jennifer.n.betancourt@nasa.gov"
167,e486cee321b01e90c8084db07323977c,0,"Viewpoints: Software for Visualization of Multivariate Data","A software application that allows the interactive visualization of multivariate data using a variety of standard techniques, Viewpoints can be used with extremely large data sets.","https://app.assembla.com/spaces/viewpoints/documents","https://app.assembla.com/spaces/viewpoints/wiki/Home","arc-sra-team@mail.nasa.gov"
168,954aa8e97d6018ca2f6ed5c8dbd1ee39,0,"MISR Toolkit","The MISR Toolkit is a simplified programming interface to access MISR L1B2, L2 conventional and ancillary data products. It is an interface built upon HDF-EOS that knows about MISR data products.","https://github.com/nasa/MISR-Toolkit","https://nasa.github.io/MISR-Toolkit/html/index.html","jpl_ott@jpl.nasa.gov"
169,dbad4f54c15c8ca5a59348cb887d7095,0,"Abaqus User Subroutine Verification (abaverify)","abaverify is a collection of Python scripts that is used for testing and verifying the behavior of user subroutines for the commercial finite element code Abaqus.","https://github.com/nasa/Abaverify","https://software.nasa.gov/software/LAR-18938-1","larc-sra@mail.nasa.gov"
170,e56487a1646a61a107099f0ec16b7657,0,"CEOS Data Cube Platform v.2 (CEOS2)","The Committee on Earth Observation Satellites (CEOS) has long recognized a need for data processing infrastructure to support Earth science objectives in developing countries.  Forest preservation initiatives, carbon measurement initiatives, water management and agricultural monitoring are just few examples of causes that can benefit greatly from remote sensing data.  Currently, however, many developing nations lack the in-country expertise and computational infrastructure to utilize remote sensing data.

The CEOS Data Cube Platform provides a flexible model to address these needs.  The CEOS Data Cube Platform is a data processing platform for Earth science data, with a focus on remote-sensing data.  The platform provides a data ingestion framework that includes support for automated ingestion of a wide variety of remote sensing data products.  The data products are ingested into an N-dimensional data array that abstracts away management of distinct acquisitions.   The platform has a tiered API for data processing and a data/application platform layer for higher-level access.","https://github.com/ceos-seo/Data_Cube_v2","https://github.com/ceos-seo/Data_Cube_v2","larc-sra@mail.nasa.gov"
171,a8eb28e6bbfdfdf5c358f58f7859a05f,0,"Coastal Mid-Atlantic METRIC Model","METRIC model software can be used to calculate evapotranspiration (ET) rates of agricultural fields by executing the Measuring Evapotranspiration at High Resolution with Internalized Calibration (METRIC) model in an ArcGIS Python script.  The model requires input data from Landsat 8 OLI/TIRS and local weather stations.  The creation of this software was motivated by the need to reduce irrigation costs for farmers and provide a means of drought monitoring for the agricultural industry.  This software has the potential to reduce the economic stress on the agricultural industry by enhancing crop productivity and irrigation efficiency.  ","https://github.com/NASA-DEVELOP/METRIC","https://github.com/NASA-DEVELOP/METRIC","larc-sra@mail.nasa.gov"
172,2248152fd323c517edec037ed70e46da,0,"Drought Severity Assessment Tool (DSAT)","The Drought Severity Assessment Tool (formerly Drought Severity Assessment - Decision Support Tool) will be used by Navajo Nation Department of Water Resource Managers for their monthly drought reports and other activities related to drought monitoring within the region. With small adjustments it is possible for the tool to be used in other locations given the user has already downloaded and processed the proper precipitation data.","https://github.com/NASA-DEVELOP/DSAT","https://github.com/NASA-DEVELOP/DSAT","jeffry.w.ely@nasa.gov"
173,902569778137c907041fe6371d77ae87,0,"Land Surface Temperature MODIS Visualization (LaSTMoV)","Extreme heat causes and exacerbates a number of health problems, leading to hospitalization and death in some cases. The problem of severe heat is notably felt in Maricopa County, Arizona, where the socially disadvantaged and physically vulnerable are especially susceptible to the effects of extreme heat. Several organizations, including the Arizona Department of Health Services and the Phoenix Heat Relief Network, are working to create more effectively placed cooling centers and heat warning systems to aid those with the highest risk of exposure. This project created a Python tool using Aqua Moderate Resolution Imaging Spectrometer (MODIS) land surface temperature parameters to generate heat maps that reference demographics data on extreme heat days. ","https://github.com/NASA-DEVELOP/LaSTMoV","https://github.com/NASA-DEVELOP/LaSTMoV","larc-sra@mail.nasa.gov"
174,db88aa5796f3e6e13d44fa52738aaef2,0,"DEVELOP DRIP and SLIP Landslide Detection Package (DRIP-SLIP)","The DRIP-SLIP model automatically analyzes red band spectral information and soil moisture information derived from Landsat 8 and ASTER and SRTM data, at a fine to moderate resolutions, to determine areas that might be new landslides. This is important to help increase the temporal latency for landslide products that emergency managers, planners, and scientists are able to use in their work.","https://github.com/NASA-DEVELOP/DRIP-SLIP","https://github.com/NASA-DEVELOP/DRIP-SLIP","larc-sra@mail.nasa.gov"
175,9ffd8e412a563d27c2d07fe3ab3ec4f9,0,"Core Flight System (CFS) Memory Manager Application Version 2","The Memory Manager application processes commands, generally from the ground, in order to dump the contents of a memory location, dump the contents of a range of memory locations, load a memory location with specified data, load a range of memory with specified data, or fill an area of memory with the specified fill pattern. Operations can be performed on non-volatile, volatile, and memory mapped I/O.","https://github.com/nasa/MM","https://software.nasa.gov/software/GSC-16011-1","gsfc-softwarerequest@mail.nasa.gov"
176,596f87f75ae232738fd2df4e9212ef0b,0,"Landslide Hazard Assessment for Situational Awareness (LHASA)","This framework integrates a regional landslide susceptibility map and satellite-based rainfall estimates into a binary decision tree model, considering both daily and antecedent rainfall. Using a regionally distributed, percentile-based threshold approach, the model outputs a pixel-by-pixel nowcast in near real-time at a resolution of 30 arcseconds to identify areas of moderate and high landslide hazard. ","https://github.com/vightel/ojo-processing","http://ojo-streamer.herokuapp.com/","gsfc-softwarerequest@mail.nasa.gov"
177,10dbafcf0a0fef6df1f7bee351921405,0,"Multi-threaded Copy Program (MCP)","MCP is a high-performance file copy utility that achieves performance gains through parallelization. Multiple files and parts of single files are processed in parallel using multiple threads on multiple processors. The program employs the OpenMP and MPI programming models. ","https://github.com/pkolano/mutil","https://pkolano.github.io/projects/mutil.html","arc-sra-team@mail.nasa.gov"
178,edef3157d1708d4529f9cf1ea0aaeb6d,0,"RACE - Runtime for Airspace Concept Evaluation","RACE is a software architecture and framework for configurable, highly concurrent and distributed message based systems.  RACE can be used to rapidly build simulations that span several machines (including synchronized displays), interface existing hardware simulators and other live data feeds, and incorporate sophisticated visualization components such as NASAs WorldWind viewer. RACE is implemented as a distributed actor system that runs within Java virtual machines.","https://github.com/NASARace/race","https://github.com/NASARace/race/blob/master/README.md","arc-sra-team@mail.nasa.gov"
179,5643d50f91ad03b2dc8fbf6b99c7ca71,0,"Program Round-Off Certifier via Static Analysis (PRECiSA) with Kodiak Integration","PRECiSA (Program Round-off Error Certifier via Static Analysis) is a fully automatic analyzer for the estimation of round-off errors of floating-point valued functional expressions. The input to PRECiSA is a program composed of floating-point valued functions.","https://github.com/nasa/PRECiSA","http://precisa.nianet.org","larc-sra@mail.nasa.gov"
180,bbf07c7caf47bbe5b6022ec13a84e08f,0,"Independent Configurable Architecture for Reliable Operations of Unmanned Systems with Distributed On-board Services (ICAROUS-2)","The communication module of ICAROUS enables data transfer between ICAROUS and other off board entities, e.g., ground stations, other air traffic, via the open source MAVLink protocol (http://qgroundcontrol.org/mavlink/start).  The decision making module of ICAROUS provides a framework to monitor incoming data from aircraft sensors and data links for conflicts, e.g., violations of keep-in/keep-out regions, collision hazards, weather hazards, and resolve these conflicts with the help of the core ICAROUS algorithms.
","https://github.com/nasa/icarous","https://shemesh.larc.nasa.gov/fm/ICAROUS/","larc-sra@mail.nasa.gov"
181,421bb8bcf088cb412c4cf4a4ec449f2d,0,"PolyCARP: Algorithms and Software for Computations with Polygons","PolyCARP is a package of algorithms, including both their formal models and software implementations, for computing containment, collision, resolution, and recovery information for polygons. The intended applications of PolyCARP are related, but not limited, to safety critical systems in air traffic management. One application is weather avoidance. A weather cell can be approximated by a polygon, and PolyCARP provides algorithms to detect whether a trajectory will intersect such a polygon in the near future and will provide maneuver guidance to avoid the polygon. If the trajectory is inside the polygon at the current time, PolyCARP provides algorithms for maneuver guidance to exit the polygon. Another application is ensuring that an aircraft stays inside a predetermined safety region, also known as assured containment, and PolyCARP provides algorithms that ensure that a point is inside or outside a particular polygonal region. Another application is obstacle avoidance by an aircraft. There are several functionalities provided by PolyCARP. There are algorithms to insure that a point is contained in or excluded from a polygon. There are also collision detection algorithms that determine if a moving point intersects a polygon, including the case where the polygon is moving or even warping over time, as well as where the polygon and the point are following piecewise linear trajectories. There are algorithms that resolve potential collisions between and point and a polygon by providing collision-free trajectories, and there are algorithms that compute new trajectories to regain separation from a polygon.","https://github.com/nasa/polycarp","https://shemesh.larc.nasa.gov/fm/PolyCARP","larc-sra@mail.nasa.gov"
182,c14a5d2da59788833c1944e9312893e7,0,"Detect and Avoid Alerting Logic for Unmanned Systems (DAIDALUS) with Dynamic Well-Clear Separation Volumes","DAIDALUS is a reference implementation in Java and C++ of RTCA-228 detect and avoid concept for the integration of Unmanned Aircraft Systems into civil airspace. DAIDALUS consists of algorithms for determining the current well-clear status between two aircraft and for predicting a well-clear violation within a lookahead time, assuming non-maneuvering trajectories. In the case of a predicted well-clear violation, DAIDALUS also provides an algorithm that computes the time interval of well-clear violation. Furthermore, DAIDALUS implements algorithms for computing prevention bands, assuming a simple kinematic trajectory model. Prevention bands are ranges of track, ground speed, and vertical speed maneuvers that are predicted to be in well-clear violation within a given lookahead time.
","https://github.com/nasa/wellclear","https://shemesh.larc.nasa.gov/fm/DAIDALUS/","larc-sra@mail.nasa.gov"
183,05b842adf293b7d46abb920bf55a1032,0,"Prognostics Algorithm Library","The Prognostics Algorithm Library is a suite of algorithms implemented in the MATLAB programming language for model-based prognostics (remaining life computation). It includes algorithms for state estimation and prediction, including uncertainty propagation. The algorithms take as inputs component models developed in Matlab, and perform estimation and prediction functions. The library allows the rapid development of prognostics solutions for given models of components and systems. Different algorithms can be easily swapped to do comparative studies and evaluations of different algorithms to select the best for the application at hand.","https://github.com/nasa/PrognosticsAlgorithmLibrary","https://github.com/nasa/PrognosticsAlgorithmLibrary/wiki","arc-sra-team@mail.nasa.gov"
184,9b6c27cf50644715f180209238112335,0,"Prognostics Model Library","The Prognostics Model Library is a modeling framework focused on defining and building models for prognostics (computation of remaining useful life) of engineering systems, and provides a set of prognostics models for select components developed within this framework, suitable for use in prognostics applications for these components. The library currently includes models for valves, pumps, and batteries. The Prognostics Model Library is implemented in MATLAB. The implementation consists of a set of utilities for defining a model (specifying variables, parameters, and equations), simulating the model, and embedding it within common model-based prognostics algorithms. A user can use existing models within the library or construct new models with the provided framework.","https://github.com/nasa/PrognosticsModelLibrary","https://github.com/nasa/PrognosticsModelLibrary/wiki","arc-sra-team@mail.nasa.gov"
185,9d326f80da5efe87ad55cb073c621acd,0,"Portable Environment for Quick Image Processing (QuIP)","The QuIP interpreter, a software environment for QUick image processing, uses an interactive scripting language designed to facilitate use by non-expert users, through features such as context-sensitive automatic response completion and integrated documentation.  The package includes a number of script packages that implement high-, medium-, and low-level functions (e.g., analysis of eye images for human gaze tracking, feature tracking, and image filtering). The environment also includes facilities for displaying images on screen, drawing and overlaying graphics, and constructing graphical user interfaces using the scripting language.  Currently supported platforms are *NIX (tested on Mac OS X and Linux), and Apple iOS.","https://github.com/nasa/QuIP","https://github.com/nasa/QuIP/wiki","arc-sra-team@mail.nasa.gov"
186,ae08f95908644429e538c61c033bc46e,0,"Worldview Options Eosdis","This repository contains the configuration used by Worldview on the Earthdata site. See the Worldview repository for more information. This code was originally developed at NASA/Goddard Space Flight Center for the Earth Science Data and Information System (ESDIS) project.","https://github.com/nasa-gibs/worldview-options-eosdis","https://github.com/nasa-gibs/worldview-options-eosdis","support@earthdata.nasa.gov"
187,a15f0d8b91c41febcd436efbb5e2e66c,0,"Worldview Design","This repository contains the wireframes and designs for NASA Worldview. This code was originally developed at NASA/Goddard Space Flight Center for the Earth Science Data and Information System (ESDIS) project.","https://github.com/nasa-gibs/worldview-design","https://github.com/nasa-gibs/worldview-design","support@earthdata.nasa.gov"
188,d531a3d60eeed282f3de3ccd243ef4fd,0,"Worldview Options Template","This repository contains the generic branding with basic configuration for NASA Worldview.This code was originally developed at NASA/Goddard Space Flight Center for the Earth Science Data and Information System (ESDIS) project.","https://github.com/nasa-gibs/worldview-options-template","https://github.com/nasa-gibs/worldview-options-template","support@earthdata.nasa.gov"
